,age,assists,birthCity,birthCountry,birthDate,clubId,firstName,foot,goals,heightCm,id,image,lastName,nationality,nickname,ownGoals,penaltyGoals,position,teamId,type,weightKg,iso3
577,24,0,La Troncal,Ecuador,1989-06-14T00:00:00.000Z,2640B44A-45D6-4CF6-A68C-7074E23CE35A,Joao Robin,,0,173.0,068FBEEF-A401-40DA-92D2-C6A706F6F24D,http://cache.images.globalsportsmedia.com/soccer/players/150x150/22808.png,Rojas Mendoza,Ecuador,J. Rojas,0,0,Attacker,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,65.0,ECU
578,28,0,Lago Agrio,Ecuador,1985-08-04T00:00:00.000Z,7D34FC43-AD14-454C-A815-DD8B833C0CF5,Luis Antonio,Right,0,180.0,E113209C-185C-42CD-8FA9-5A21F17C4455,http://cache.images.globalsportsmedia.com/soccer/players/150x150/284.png,Valencia Mosquera,Ecuador,A. Valencia,0,0,Midfielder,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,78.0,ECU
579,29,0,Mitrovica,Kosovo,1985-04-19T00:00:00.000Z,DCB173E1-03FA-410D-BE03-A634DC61063A,Valon,Both,0,184.0,661A399C-F89D-4155-BA7B-4C028B78580A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/206.png,Behrami,Switzerland,V. Behrami,0,0,Midfielder,496A037B-FD32-4917-93E6-335D76C3422C,Player,78.0,XKX
580,29,0,Kolbermoor,Germany,1984-08-01T00:00:00.000Z,DF65A90A-B2E5-4680-81C8-EE95DBAA6387,Bastian,Right,0,183.0,156F2D6F-F295-49E9-A957-3462DCB5BD03,http://cache.images.globalsportsmedia.com/soccer/players/150x150/35.png,Schweinsteiger,Germany,B. Schweinsteiger,0,0,Midfielder,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,79.0,DEU
581,24,0,Ōita,Japan,1989-11-12T00:00:00.000Z,4A0AD021-96F3-4F69-8EC9-10F60B961E2E,Hiroshi,Right,0,172.0,4E31D325-92C9-4AD3-88AF-7E6D98CE1AD4,http://cache.images.globalsportsmedia.com/soccer/players/150x150/50794.png,Kiyotake,Japan,H. Kiyotake,0,0,Midfielder,F71A08CF-B3C5-414C-9144-308A5EE6DACC,Player,63.0,JPN
582,25,0,Bergisch Gladbach,Germany,1988-12-16T00:00:00.000Z,D2B1EC98-32D1-44C1-8572-EB278A55E461,Mats,Right,0,192.0,CFBA4C8C-A533-48DA-B1B8-3C300C3A8F39,http://cache.images.globalsportsmedia.com/soccer/players/150x150/16381.png,Hummels,Germany,M. Hummels,0,0,Defender,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,92.0,DEU
583,36,0,Opole,Poland,1978-06-09T00:00:00.000Z,D0938835-2440-4697-9FC4-EAD147F32C67,Miroslav,Right,0,184.0,82F85EFF-B3FB-4D71-81D9-D966AE9DF219,http://cache.images.globalsportsmedia.com/soccer/players/150x150/40.png,Klose,Germany,M. Klose,0,0,Attacker,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,84.0,POL
584,25,0,Gelsenkirchen,Germany,1988-10-15T00:00:00.000Z,73353CC3-4A6C-453E-B5F6-3CBAAF0AE266,Mesut,Left,0,180.0,957F32F7-C0B9-49E3-A2BD-71EC82FC0BEF,http://cache.images.globalsportsmedia.com/soccer/players/150x150/1986.png,Özil,Germany,M. Özil,0,0,Midfielder,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,70.0,DEU
585,23,0,Pando,Uruguay,1990-08-08T00:00:00.000Z,E9626697-87F7-4C66-9A35-B3A5AEEB4F11,Abel Mathias,Left,0,185.0,6578B248-39ED-49F1-9D4B-37AF83AFB370,http://cache.images.globalsportsmedia.com/soccer/players/150x150/57168.png,Hernández Platero,Uruguay,A. Hernández,0,0,Attacker,088C4113-CEFC-460C-830C-277C148C0CE7,Player,73.0,URY
586,35,0,Flero,Italy,1979-05-19T00:00:00.000Z,1DF1F7DF-0CC7-44E8-99E5-9ED963D97DA6,Andrea,Both,0,177.0,50CB7849-1388-4A41-93C4-225C88DFC803,http://cache.images.globalsportsmedia.com/soccer/players/150x150/79.png,Pirlo,Italy,A. Pirlo,0,0,Midfielder,B61B25AA-CD8E-4778-AC26-DD08D7851990,Player,68.0,ITA
587,35,0,North Brunswick,United States,1979-03-06T00:00:00.000Z,AAFAE560-1524-435D-A9B7-BF59F051F3CB,Tim,Right,0,191.0,7CBAC489-7F98-4D2B-876D-283E40825136,http://cache.images.globalsportsmedia.com/soccer/players/150x150/632.png,Howard,United States,T. Howard,0,0,Goalkeeper,820A471B-4B85-41E8-97A6-BC3063FE78D9,Player,88.0,USA
588,33,0,Goalkeeper,Bosnia-Herzegovina,1981-05-13T00:00:00.000Z,E5E0BD87-8FF6-4908-B7EE-B1117D97EB85,Asmir,,0,,F7CCFA19-7741-45F0-B90C-4C335A8A2A73,http://cache.images.globalsportsmedia.com/soccer/players/150x150/90511.png,Avdukić,Bosnia-Herzegovina,A. Avdukić,0,0,190 cm,74EA3831-DA4A-4093-B1E3-FD4EB45AA798,Player,,BIH
589,26,0,London,England,1987-12-13T00:00:00.000Z,4F9F8BEC-C7CB-4468-B7CF-A245CE3BBBD6,Albert Danquah,Right,0,185.0,861CDA0F-9D19-453D-9D75-AC6080E1D73F,http://cache.images.globalsportsmedia.com/soccer/players/150x150/50377.png,Adomah,Ghana,A. Adomah,0,0,Midfielder,CCC66F75-7004-46E4-BB31-259B06A42516,Player,73.0,GBR
590,23,0,Accra,Ghana,1990-07-13T00:00:00.000Z,E28415B1-962B-422C-8E07-6CCAD5C07EF2,Jonathan,Right,0,188.0,87766A00-6574-42B7-8EBD-F069CFFC5040,http://cache.images.globalsportsmedia.com/soccer/players/150x150/62379.png,Mensah,Ghana,J. Mensah,0,0,Defender,CCC66F75-7004-46E4-BB31-259B06A42516,Player,83.0,GHA
591,26,0,Likasi,Congo DR,1987-10-24T00:00:00.000Z,9F277795-4633-4808-8311-7BFF1181B5AF,Anthony,Both,0,190.0,0640C217-B1CB-4333-B794-B0780D09915E,http://cache.images.globalsportsmedia.com/soccer/players/150x150/4585.png,Vanden Borre,Belgium,A. Vanden Borre,0,0,Defender,AEA9A2F1-3A08-4149-96BD-A6F7433F46BA,Player,78.0,COD
592,27,0,Bushehr,Iran,1986-09-16T00:00:00.000Z,D8E53B09-78DE-4E92-A2E8-36A351E57046,Hossain,,0,,302885DC-3E75-4DA2-BE67-9CED622B2C2B,http://cache.images.globalsportsmedia.com/soccer/players/150x150/47626.png,Mahini,Iran,H. Mahini,0,0,Defender,A6F97883-74FE-4162-A65E-10B3D94B71A3,Player,,IRN
593,27,0,Karaj,Iran,1987-02-26T00:00:00.000Z,D8E53B09-78DE-4E92-A2E8-36A351E57046,Mehrdad,,0,181.0,21F4F57D-EA85-4F00-BE08-6C15B967609B,http://cache.images.globalsportsmedia.com/soccer/players/150x150/47665.png,Pooladi,Iran,M. Pooladi,0,0,Midfielder,A6F97883-74FE-4162-A65E-10B3D94B71A3,Player,,IRN
594,27,0,Toulouse,France,1987-04-09T00:00:00.000Z,1E452709-FBD3-46BB-AC5A-1EC4F054715D,Blaise,Left,0,175.0,2BD62D76-EDF4-4FFD-863B-CD942CCF3CD5,http://cache.images.globalsportsmedia.com/soccer/players/150x150/1188.png,Matuidi,France,B. Matuidi,0,0,Midfielder,4F9F018B-C14D-4E73-8145-2E77B8C64E9E,Player,70.0,FRA
595,27,0,Lyon,France,1987-01-02T00:00:00.000Z,60F8CE90-9649-46E8-8EB1-67FCB8EF5B89,Loïc,Right,0,184.0,96E93F21-8E23-4802-855D-25E0662DD378,http://cache.images.globalsportsmedia.com/soccer/players/150x150/4572.png,Rémy,France,L. Rémy,0,0,Attacker,4F9F018B-C14D-4E73-8145-2E77B8C64E9E,Player,66.0,FRA
596,26,0,Haltern,Germany,1988-02-29T00:00:00.000Z,4BB12309-B652-4E8E-9613-80B737888FCF,Benedikt,Right,0,187.0,0C45A23B-5303-48BC-8D1D-10719C3E170A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/16114.png,Höwedes,Germany,B. Höwedes,0,0,Defender,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,80.0,DEU
597,22,0,Bad Hersfeld,Germany,1992-04-17T00:00:00.000Z,7E082246-D9C2-4887-90E9-0A2515AB0D57,Shkodran,Right,0,184.0,5C0C6E8C-6470-4835-ABB3-0D18357BBA13,http://cache.images.globalsportsmedia.com/soccer/players/150x150/96308.png,Mustafi,Germany,S. Mustafi,0,0,Defender,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,82.0,DEU
598,24,0,Greifswald,Germany,1990-01-04T00:00:00.000Z,DF65A90A-B2E5-4680-81C8-EE95DBAA6387,Toni,Right,0,182.0,2BDCA1ED-695F-48F7-8447-B824961ABD9A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/16383.png,Kroos,Germany,T. Kroos,0,0,Midfielder,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,78.0,DEU
599,24,0,Lugano,Switzerland,1989-11-24T00:00:00.000Z,25833353-B746-4CED-963A-B45631D61453,Mario,,0,175.0,537165F6-D6CC-4387-8F7D-6DBA7CFD2F19,http://cache.images.globalsportsmedia.com/soccer/players/150x150/83269.png,Gavranović,Switzerland,M. Gavranović,0,0,Attacker,496A037B-FD32-4917-93E6-335D76C3422C,Player,68.0,CHE
600,28,0,Gelsenkirchen,Germany,1986-03-27T00:00:00.000Z,DF65A90A-B2E5-4680-81C8-EE95DBAA6387,Manuel,Right,0,193.0,18850118-C64A-4FE7-9238-83E8F5D3E758,http://cache.images.globalsportsmedia.com/soccer/players/150x150/1970.png,Neuer,Germany,M. Neuer,0,0,Goalkeeper,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,92.0,DEU
601,29,0,Gliwice,Poland,1985-06-04T00:00:00.000Z,73353CC3-4A6C-453E-B5F6-3CBAAF0AE266,Lukas,Left,0,182.0,2E4BB2C5-955E-46C9-94D6-45875AB21DC3,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2053.png,Podolski,Germany,L. Podolski,0,0,Attacker,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,83.0,POL
602,30,0,München,Germany,1983-11-11T00:00:00.000Z,DF65A90A-B2E5-4680-81C8-EE95DBAA6387,Philipp,Right,0,170.0,86DE0B13-45F8-4E4F-BB25-9F9F49C9CC85,http://cache.images.globalsportsmedia.com/soccer/players/150x150/14.png,Lahm,Germany,P. Lahm,0,0,Defender,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,66.0,DEU
603,21,0,Basel,Switzerland,1992-09-27T00:00:00.000Z,D0A6949B-BB38-4143-8DEF-7FD9EC62F8AC,Granit,Left,0,185.0,254BD182-7C32-4EA4-A8F9-2496D80E1F02,http://cache.images.globalsportsmedia.com/soccer/players/150x150/102647.png,Xhaka,Switzerland,G. Xhaka,0,0,Midfielder,496A037B-FD32-4917-93E6-335D76C3422C,Player,82.0,CHE
604,23,0,Ludwigshafen,Germany,1990-11-06T00:00:00.000Z,89D41A76-F98F-46E2-8EC7-4223F8C02E91,André,Both,0,183.0,AA8673DB-6758-485C-B3B7-97AEBEB3063A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/86503.png,Schürrle,Germany,A. Schürrle,0,0,Attacker,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,74.0,DEU
605,20,0,Gladbeck,Germany,1993-09-20T00:00:00.000Z,4BB12309-B652-4E8E-9613-80B737888FCF,Julian,Both,0,185.0,A97D351D-ABE4-4180-82D4-C8969661BE63,http://cache.images.globalsportsmedia.com/soccer/players/150x150/170341.png,Draxler,Germany,J. Draxler,0,0,Midfielder,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,74.0,DEU
606,22,0,Pirmasens,Germany,1992-05-12T00:00:00.000Z,D2B1EC98-32D1-44C1-8572-EB278A55E461,Erik,,0,180.0,A7B08610-FC0D-43BC-8064-765409BE220E,http://cache.images.globalsportsmedia.com/soccer/players/150x150/167009.png,Durm,Germany,E. Durm,0,0,Defender,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,,DEU
607,27,0,Stuttgart,Germany,1987-04-04T00:00:00.000Z,67236CC5-7F2A-4474-BA7D-CF5C63CFF33A,Sami,Right,0,189.0,46B3D333-A3DD-4144-ABA5-5E2BA6DF874B,http://cache.images.globalsportsmedia.com/soccer/players/150x150/4519.png,Khedira,Germany,S. Khedira,0,0,Midfielder,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,83.0,DEU
608,29,0,Xanthi,Greece,1985-06-10T00:00:00.000Z,A23C98E3-F46B-49FD-BEEC-854245C22BF4,Vassilis,Right,0,185.0,2631EB55-0101-4354-80A6-7EF05E024F09,http://cache.images.globalsportsmedia.com/soccer/players/150x150/19117.png,Torosidis,Greece,V. Torosidis,0,0,Defender,38C4D44E-CDA3-40E2-8364-DA27CC190C52,Player,80.0,GRC
609,25,0,Dortmund,Germany,1988-07-19T00:00:00.000Z,D2B1EC98-32D1-44C1-8572-EB278A55E461,Kevin,Right,0,186.0,880E8E58-B7CD-4549-A4C0-E6D2B92A64F1,http://cache.images.globalsportsmedia.com/soccer/players/150x150/55773.png,Großkreutz,Germany,K. Großkreutz,0,0,Midfielder,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,77.0,DEU
610,33,0,Diez,Germany,1980-08-06T00:00:00.000Z,D2B1EC98-32D1-44C1-8572-EB278A55E461,Roman,Left,0,190.0,D760CEB4-5B66-4F21-B5DE-83018F5AEEAA,http://cache.images.globalsportsmedia.com/soccer/players/150x150/1947.png,Weidenfeller,Germany,R. Weidenfeller,0,0,Goalkeeper,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,90.0,DEU
611,29,0,Hannover,Germany,1984-09-29T00:00:00.000Z,73353CC3-4A6C-453E-B5F6-3CBAAF0AE266,Per,Right,0,196.0,2A402B68-BF4B-4871-9BEA-75A221D36398,http://cache.images.globalsportsmedia.com/soccer/players/150x150/16.png,Mertesacker,Germany,P. Mertesacker,0,0,Defender,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,85.0,DEU
612,28,0,Douala,Cameroon,1985-06-20T00:00:00.000Z,1C3D78B8-67B7-4B2B-A474-94A221B82394,Aurélien Bayard,Right,0,184.0,451DDAA5-55DE-497C-A8C5-B4A526D5C890,http://cache.images.globalsportsmedia.com/soccer/players/150x150/13637.png,Chedjou Fongang,Cameroon,A. Chedjou,0,0,Defender,DF25ABB8-37EB-4C2A-8B6C-BDA53BF5A74D,Player,86.0,CMR
613,20,0,Freiburg,Germany,1994-01-19T00:00:00.000Z,7459BF22-099D-48EC-B38E-D617393CB6BE,Matthias,Right,0,188.0,2B7CC980-27F8-4C92-83A0-37107BF87F3D,http://cache.images.globalsportsmedia.com/soccer/players/150x150/226353.png,Ginter,Germany,M. Ginter,0,0,Defender,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,85.0,DEU
614,24,0,Weilheim,Germany,1989-09-13T00:00:00.000Z,DF65A90A-B2E5-4680-81C8-EE95DBAA6387,Thomas,Right,0,186.0,EFF9464D-EF66-4C4A-9C80-E88ACD3120B7,http://cache.images.globalsportsmedia.com/soccer/players/150x150/38215.png,Müller,Germany,T. Müller,0,0,Attacker,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,75.0,DEU
615,29,0,Paysandú,Uruguay,1984-07-27T00:00:00.000Z,CBE9EEA3-C610-48BC-9A47-585E01527456,Walter Alejandro,Right,0,168.0,7164FF54-7C55-4A9B-80D2-7D0E9EED5E00,http://cache.images.globalsportsmedia.com/soccer/players/150x150/10389.png,Gargano Guevara,Uruguay,W. Gargano,0,0,Midfielder,088C4113-CEFC-460C-830C-277C148C0CE7,Player,65.0,URY
616,23,0,Solingen,Germany,1991-02-19T00:00:00.000Z,D0A6949B-BB38-4143-8DEF-7FD9EC62F8AC,Christoph,Both,0,189.0,97B89A69-CDA0-40ED-A329-F70C4159CDF0,http://cache.images.globalsportsmedia.com/soccer/players/150x150/130205.png,Kramer,Germany,C. Kramer,0,0,Midfielder,FE173702-5266-4C67-8647-7A6A53ED0DE8,Player,82.0,DEU
617,23,0,Limón,Costa Rica,1990-09-20T00:00:00.000Z,E2172A80-68D6-4950-978B-4C8BB00B9D8A,Waylon Dwayne,,0,,89052B32-4F01-4A28-9B93-0F648DF67DD8,http://cache.images.globalsportsmedia.com/soccer/players/150x150/198885.png,Francis Box,Costa Rica,W. Francis,0,0,Defender,F77B348A-D7AE-4534-8ADA-8E52BEE64744,Player,,CRI
618,26,0,Velletri,Italy,1987-07-23T00:00:00.000Z,C130E460-7B71-448D-8B97-E172A719C40B,Alessio,Left,0,180.0,67B1FDAE-4C62-4266-BC07-F9B6784B94FC,http://cache.images.globalsportsmedia.com/soccer/players/150x150/18602.png,Cerci,Italy,A. Cerci,0,0,Midfielder,B61B25AA-CD8E-4778-AC26-DD08D7851990,Player,78.0,ITA
619,25,0,Kaduna,Nigeria,1988-10-18T00:00:00.000Z,024C5AEE-5494-4CF9-937D-6905AA194028,Efetobore,Right,0,190.0,EC1A83A5-59C9-4C5A-A28A-DBB65CE5D85B,http://cache.images.globalsportsmedia.com/soccer/players/150x150/48619.png,Ambrose Emuobo,Nigeria,E. Ambrose,0,0,Defender,028EDCA8-6D1E-49CC-8442-A7A12E921E09,Player,70.0,NGA
620,25,0,Adelaide,Australia,1988-07-03T00:00:00.000Z,98238987-5B6C-413F-84E0-69337093424F,James,Left,0,177.0,F11E6682-11E4-4F4D-8C97-EEAB4219EE19,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5257.png,Troisi,Australia,J. Troisi,0,0,Attacker,16EF7687-2D69-473C-BFE7-B781D67752DC,Player,78.0,AUS
621,21,0,Midfielder,Nigeria,1992-12-24T00:00:00.000Z,2DE930F4-7047-4979-91BF-06E4B85A17C1,Michael,,0,,34E4F747-5CE0-4D45-9629-CAFAE2EED972,http://cache.images.globalsportsmedia.com/soccer/players/150x150/179904.png,Babatunde,Nigeria,M. Babatunde,0,0,179 cm,028EDCA8-6D1E-49CC-8442-A7A12E921E09,Player,,NGA
622,33,0,Kano,Nigeria,1980-09-06T00:00:00.000Z,FCD26658-B577-4172-8AD8-C38E2882916D,Joseph Phillip,Right,0,188.0,FF6A8C8B-6F9E-4DD5-A85C-C49440C9A1B3,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2870.png,Yobo,Nigeria,J. Yobo,0,0,Defender,028EDCA8-6D1E-49CC-8442-A7A12E921E09,Player,76.0,NGA
623,20,0,Kaduna,Nigeria,1993-10-17T00:00:00.000Z,89D41A76-F98F-46E2-8EC7-4223F8C02E91,Kenneth Josiah,Right,0,168.0,C64F1997-614B-4579-8F19-A7B1B1C0768A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/102548.png,Omeruo,Nigeria,K. Omeruo,0,0,Defender,028EDCA8-6D1E-49CC-8442-A7A12E921E09,Player,67.0,NGA
624,34,0,Moskva,Russia,1979-07-14T00:00:00.000Z,25E0B278-C949-4906-BBA6-2584E653E518,Sergei,Right,0,186.0,61C6AF7A-E883-4CEF-BAA1-A876AB4C9570,http://cache.images.globalsportsmedia.com/soccer/players/150x150/6392.png,Ignashevich,Russia,S. Ignashevich,0,0,Defender,BBBE6B39-E345-43C7-9E31-A442A866BF60,Player,82.0,RUS
625,23,0,Beslan,Russia,1990-06-17T00:00:00.000Z,25E0B278-C949-4906-BBA6-2584E653E518,Alan,Both,0,179.0,556459D3-B8F2-4861-8767-AE8F60B0F9BF,http://cache.images.globalsportsmedia.com/soccer/players/150x150/33080.png,Dzagoev,Russia,A. Dzagoev,0,0,Midfielder,BBBE6B39-E345-43C7-9E31-A442A866BF60,Player,70.0,RUS
626,23,0,Kaduna,Nigeria,1990-09-25T00:00:00.000Z,F71443B2-EE3F-4D45-B35E-54DFFD835483,Reuben Shalu,Right,0,195.0,2B4D67A3-2D29-431B-80A0-9172E06F4607,http://cache.images.globalsportsmedia.com/soccer/players/150x150/120757.png,Gabriel,Nigeria,R. Gabriel,0,0,Midfielder,028EDCA8-6D1E-49CC-8442-A7A12E921E09,Player,86.0,NGA
627,25,0,Douala,Cameroon,1988-11-12T00:00:00.000Z,637AF7C7-3688-4818-835D-6D7D79ADCEB4,Benjamin,Right,0,180.0,CC98A0E0-1B35-4525-9603-69BE5BCB2555,http://cache.images.globalsportsmedia.com/soccer/players/150x150/95237.png,Moukandjo Bilé,Cameroon,B. Moukandjo,0,0,Attacker,DF25ABB8-37EB-4C2A-8B6C-BDA53BF5A74D,Player,74.0,CMR
628,29,0,Aschaffenburg,Germany,1984-06-27T00:00:00.000Z,2CEE6638-B9D2-45FA-9209-193AF210BDBE,José,Left,0,184.0,307D616F-6AA1-431A-BECB-DFACB91C809A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/16897.png,Holebas,Greece,J. Holebas,0,0,Defender,38C4D44E-CDA3-40E2-8364-DA27CC190C52,Player,79.0,DEU
629,25,0,Hamburg,Germany,1989-03-23T00:00:00.000Z,5E570C31-5DD7-4164-A7E1-EA29DC44E68C,Jean-Eric Maxim,Both,0,190.0,E655E842-C042-46F3-993F-F487A03B3BA1,http://cache.images.globalsportsmedia.com/soccer/players/150x150/16501.png,Choupo-Moting,Cameroon,E. Choupo-Moting,0,0,Attacker,DF25ABB8-37EB-4C2A-8B6C-BDA53BF5A74D,Player,84.0,DEU
630,22,0,Athina,Greece,1991-06-14T00:00:00.000Z,2CEE6638-B9D2-45FA-9209-193AF210BDBE,Konstantinos,Right,0,179.0,09E4F640-272A-4498-BCC5-51A25D27E636,http://cache.images.globalsportsmedia.com/soccer/players/150x150/74396.png,Manolas,Greece,K. Manolas,0,0,Defender,38C4D44E-CDA3-40E2-8364-DA27CC190C52,Player,67.0,GRC
631,20,0,Goalkeeper,Greece,1994-03-18T00:00:00.000Z,4135495F-C344-4537-B1F2-4F17A18BEA91,Stefanos,,0,,76DA0930-3188-4D52-A441-B9B711C1ADB3,http://cache.images.globalsportsmedia.com/soccer/players/150x150/154019.png,Kapino,Greece,S. Kapino,0,0,,38C4D44E-CDA3-40E2-8364-DA27CC190C52,Player,,GRC
632,29,0,Ivry-sur-Seine,France,1985-01-13T00:00:00.000Z,A8765EE7-113E-4395-87CD-603FFEAFB03E,Souleymane,Right,0,190.0,5CB83613-4FF6-426A-A41C-EDAEF5C2FF8E,http://cache.images.globalsportsmedia.com/soccer/players/150x150/38532.png,Bamba,Côte d'Ivoire,S. Bamba,0,0,Defender,6B2A7C79-3758-421C-8967-7ABFE1FDC982,Player,90.0,FRA
633,34,0,Marcory,Côte d'Ivoire,1979-12-30T00:00:00.000Z,A55204D9-C86B-49AE-B842-7C2489011EA7,Boubacar Copa,Right,0,181.0,94E7CBF6-17E6-4013-9F7B-EB787F84CA0A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/13666.png,Barry,Côte d'Ivoire,B. Barry,0,0,Goalkeeper,6B2A7C79-3758-421C-8967-7ABFE1FDC982,Player,69.0,CIV
634,26,0,Abidjan,Côte d'Ivoire,1987-11-30T00:00:00.000Z,A80A2CBF-792E-444F-A348-8905906AC8F2,Max-Alain,Right,0,175.0,FD4D1FCE-D40F-4F1D-9FA0-D961EEE37983,http://cache.images.globalsportsmedia.com/soccer/players/150x150/53399.png,Gradel,Côte d'Ivoire,M. Gradel,0,0,Attacker,6B2A7C79-3758-421C-8967-7ABFE1FDC982,Player,69.0,CIV
635,33,0,Bouaké,Côte d'Ivoire,1981-03-19T00:00:00.000Z,D52B59C5-E543-4847-9597-B3A16621A27B,Kolo Habib,Right,0,180.0,F57CCA91-8CEE-4031-A7E8-876FCA099836,http://cache.images.globalsportsmedia.com/soccer/players/150x150/300.png,Touré,Côte d'Ivoire,K. Touré,0,0,Defender,6B2A7C79-3758-421C-8967-7ABFE1FDC982,Player,74.0,CIV
636,22,0,Barreiro,Portugal,1992-02-08T00:00:00.000Z,717B6300-CFC2-4B64-8FF5-86DB61B5C310,Bruno,Left,0,185.0,8497A9B3-5661-402C-8F08-DE35B91D81CB,http://cache.images.globalsportsmedia.com/soccer/players/150x150/102888.png,Martins Indi,Netherlands,B. Martins Indi,0,0,Defender,FB6842E6-BB62-450D-98C0-A062610E6518,Player,76.0,PRT
637,29,0,Hensbroek,Netherlands,1985-02-16T00:00:00.000Z,DC67C75F-278C-4EA3-AE10-4C5D58FE83B9,Ron,Right,0,189.0,0A337B5A-F9D9-4C08-9D96-1E0951045DAE,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2248.png,Vlaar,Netherlands,R. Vlaar,0,0,Defender,FB6842E6-BB62-450D-98C0-A062610E6518,Player,80.0,NLD
638,30,0,Drempt,Netherlands,1983-08-12T00:00:00.000Z,4BB12309-B652-4E8E-9613-80B737888FCF,Klaas-Jan,Right,0,186.0,9C9A8521-AAF8-4ADC-B6DB-3BB45EB9FB48,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2179.png,Huntelaar,Netherlands,K. Huntelaar,0,0,Attacker,FB6842E6-BB62-450D-98C0-A062610E6518,Player,78.0,NLD
639,26,0,Amsterdam,Netherlands,1987-11-24T00:00:00.000Z,8E05A3AC-7DA2-4A94-982F-90583CD1B9C3,Jeremain,Right,0,178.0,3C9798AE-4D92-4278-A774-5A26C9778363,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2219.png,Lens,Netherlands,J. Lens,0,0,Attacker,FB6842E6-BB62-450D-98C0-A062610E6518,Player,80.0,NLD
640,22,0,Velsen,Netherlands,1992-01-15T00:00:00.000Z,3F577501-4006-416E-8095-EEA5A6734EBD,Joël,,0,182.0,0A9761D8-4835-429B-AA8C-7642DC8885B8,http://cache.images.globalsportsmedia.com/soccer/players/150x150/102878.png,Veltman,Netherlands,J. Veltman,0,0,Defender,FB6842E6-BB62-450D-98C0-A062610E6518,Player,,NLD
641,23,0,Attacker,France,1991-02-21T00:00:00.000Z,40B221BA-F4C4-4FBF-95CC-8ECC4909E77D,Riyad,,0,,DB92381F-ADAE-40A4-98D1-D2375DBBEF20,http://cache.images.globalsportsmedia.com/soccer/players/150x150/156662.png,Mahrez,Algeria,R. Mahrez,0,0,179 cm,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,,FRA
642,29,0,Santiago de Chile,Chile,1985-02-22T00:00:00.000Z,B1184B35-8801-432D-A6FB-009EA8943F95,José Pedro,Right,0,170.0,0007B987-2998-4A1E-B661-7B036B105AA3,http://cache.images.globalsportsmedia.com/soccer/players/150x150/21788.png,Fuenzalida Gana,Chile,J. Fuenzalida,0,0,Midfielder,9A319800-C80A-4FD9-9679-125D27246FB0,Player,73.0,CHL
643,21,0,Bogotá,Colombia,1993-02-28T00:00:00.000Z,3E346A9D-F7EB-40B1-9098-D36DDDE23ACE,Eder Fabián,Left,0,181.0,90DAAE00-19E6-46F9-A9D6-4C2F37B93FE4,http://cache.images.globalsportsmedia.com/soccer/players/150x150/246755.png,Álvarez Balanta,Colombia,E. Álvarez,0,0,Defender,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,84.0,COL
644,27,0,Puerto Boyacá,Colombia,1986-06-30T00:00:00.000Z,AECBF317-9809-44F9-855A-08D06039A3E3,Fredy Alejandro,Right,0,183.0,F5CFED54-6230-4989-88B2-F1D56B362D02,http://cache.images.globalsportsmedia.com/soccer/players/150x150/56482.png,Guarín Vásquez,Colombia,F. Guarín,0,0,Midfielder,AD00D1E4-BA78-41B6-A7DF-E6E102F71042,Player,77.0,COL
